gid,abbr,name,lat,lon
18374,ND,Napoleon,+46.5039053,-099.7684134
18375,ND,Gackle,+46.6264041,-099.1414082
18489,ND,Watford City,+47.8020426,-103.2744601
18466,ND,Milnor,+46.2614802,-097.4569216
18432,ND,Bisbee,+48.6263280,-099.3787786
18422,ND,Fort Yates,+46.0865988,-100.6301817
18587,ND,Luverne,+47.2513939,-097.9348767
18378,ND,Wimbledon,+47.1695818,-098.4586801
18377,ND,Center,+47.1148542,-101.2978082
18559,ND,Munich,+48.6733751,-098.8387492
18437,ND,Buxton,+47.6023841,-097.1000947
18388,ND,Kathryn,+46.6817606,-097.9706872
18384,ND,Oriska,+46.9313620,-097.7906792
18387,ND,Leal,+47.1049501,-098.3153901
18386,ND,Litchville,+46.6576019,-098.1918247
18385,ND,Nome,+46.6756680,-097.8164670
18431,ND,Cando,+48.4872120,-099.2029984
18364,ND,Mandan,+46.8274032,-100.8845226
18394,ND,Cavalier,+48.7947355,-097.6232353
18363,ND,New Salem,+46.8441863,-101.4226184
18588,ND,Hope,+47.3243751,-097.7192743
18380,ND,Sibley,+47.2186743,-097.9652936
18379,ND,Valley City,+46.9231332,-098.0064303
18383,ND,Pillsbury,+47.2070931,-097.7957413
18381,ND,Sanborn,+46.9421141,-098.2239592
18382,ND,Rogers,+47.0740086,-098.2031224
18430,ND,Egeland,+48.6275718,-099.0979307
18424,ND,Halliday,+47.3508079,-102.3410439
18423,ND,Killdeer,+47.3667735,-102.7536024
18395,ND,Crystal,+48.5982193,-097.6689305
18397,ND,Hamilton,+48.8081346,-097.4527409
18396,ND,Drayton,+48.5620803,-097.1792233
18429,ND,Hansboro,+48.9523208,-099.3807155
18426,ND,Dodge,+47.3053217,-102.2023803
18425,ND,Dunn Center,+47.3531341,-102.6227853
18428,ND,Perth,+48.7148789,-099.4580247
18427,ND,Rocklake,+48.7901657,-099.2460845
18470,ND,Cogswell,+46.1068645,-097.7844408
18451,ND,Beulah,+47.2685144,-101.7703731
18492,ND,Starkweather,+48.4522512,-098.8787694
18467,ND,Havana,+45.9542099,-097.6184916
18488,ND,Medora,+46.9134604,-103.5260767
18450,ND,Golden Valley,+47.2902640,-102.0653002
18434,ND,Hatton,+47.6369727,-097.4587641
18433,ND,Hillsboro,+47.4029525,-097.0632163
18449,ND,Hazen,+47.2995802,-101.6248840
18435,ND,Galesburg,+47.2701843,-097.4087443
18436,ND,Clifford,+47.3481777,-097.4101265
18452,ND,Pisek,+48.3110017,-097.7109178
18469,ND,Forman,+46.1037610,-097.6370990
18458,ND,Forest River,+48.2165255,-097.4705449
18457,ND,Grafton,+48.4146604,-097.4063127
18453,ND,Park River,+48.3936073,-097.7440679
18459,ND,Fordville,+48.2165986,-097.7955714
18468,ND,Gwinner,+46.2309353,-097.6563010
18460,ND,Fairdale,+48.4899445,-098.2311124
18461,ND,Edinburg,+48.4954635,-097.8627560
18487,ND,White Earth,+48.3798662,-102.7718090
18478,ND,Wolford,+48.4978027,-099.7042789
18472,ND,New Leipzig,+46.3758128,-101.9516681
18471,ND,Cayuga,+46.0760844,-097.3844388
18477,ND,Amidon,+46.4821898,-103.3197736
18473,ND,Leith,+46.3649677,-101.6414114
18476,ND,Marmarth,+46.3013676,-103.9348365
18474,ND,Elgin,+46.4024637,-101.8428678
18475,ND,Carson,+46.4223079,-101.5706251
18486,ND,Stanley,+48.3158471,-102.3871711
18480,ND,Balta,+48.1661687,-100.0366463
18479,ND,Rugby,+48.3666292,-099.9921446
18500,ND,Surrey,+48.2360089,-101.1330080
18482,ND,Palermo,+48.3383738,-102.2292393
18481,ND,New Town,+47.9847106,-102.4821711
18485,ND,Ross,+48.3128599,-102.5436319
18483,ND,Parshall,+47.9555238,-102.1342068
18484,ND,Plaza,+48.0255544,-101.9593241
18491,ND,Alexander,+47.8380173,-103.6414433
18558,ND,Nekoma,+48.5784150,-098.3764325
18521,ND,Ashley,+46.0348522,-099.3735423
18502,ND,Ryder,+47.9181323,-101.6729058
18391,ND,Tower City,+46.9262585,-097.6759618
18490,ND,Arnegard,+47.8083941,-103.4387475
18501,ND,Sawyer,+48.0894421,-101.0533558
18498,ND,Churchs Ferry,+48.2686275,-099.1943500
18497,ND,Crary,+48.0757564,-098.6435129
18496,ND,Devils Lake,+48.1125785,-098.8747624
18509,ND,Carpio,+48.4430977,-101.7153167
18499,ND,Brocket,+48.2108126,-098.3554054
18519,ND,Wishek,+46.2556154,-099.5544816
18510,ND,Burlington,+48.2761762,-101.4248658
18505,ND,Kenmare,+48.6730623,-102.0722338
18504,ND,Makoti,+47.9605383,-101.8045398
18503,ND,Minot,+48.2348965,-101.2892730
18508,ND,Des Lacs,+48.2568653,-101.5637051
18506,ND,Douglas,+47.8576776,-101.5019299
18507,ND,Donnybrook,+48.5077647,-101.8874319
18518,ND,Zeeland,+45.9729525,-099.8323837
18514,ND,Mott,+46.3741221,-102.3196903
18512,ND,Regent,+46.4221976,-102.5582047
18511,ND,Berthold,+48.3153371,-101.7345357
18520,ND,Venturia,+45.9974696,-099.5497458
18513,ND,New England,+46.5407715,-102.8670376
18515,ND,Hannaford,+47.3141807,-098.1889406
18517,ND,Binford,+47.5604015,-098.3457267
18516,ND,Cooperstown,+47.4449174,-098.1257143
18540,ND,Willow City,+48.6044902,-100.2932735
18528,ND,Bowbells,+48.8034664,-102.2471628
18557,ND,Bowman,+46.1835319,-103.4008174
18527,ND,Columbus,+48.9049293,-102.7812967
18522,ND,Lehr,+46.2824251,-099.3528749
18523,ND,Powers Lake,+48.5636072,-102.6434396
18526,ND,Flaxton,+48.8972258,-102.3930374
18524,ND,Portal,+48.9956853,-102.5474403
18525,ND,Lignite,+48.8774629,-102.5643028
18534,ND,Medina,+46.8952248,-099.2998727
18533,ND,Montpelier,+46.6990013,-098.5890750
18531,ND,Spiritwood Lake,+47.0796266,-098.5859496
18532,ND,Pingree,+47.1638020,-098.9089499
18539,ND,Buchanan,+47.0626035,-098.8291024
18536,ND,Jamestown,+46.9070805,-098.6951375
18535,ND,Kensal,+47.3000372,-098.7321287
18537,ND,Courtenay,+47.2243169,-098.5685098
18538,ND,Cleveland,+46.8904182,-099.1199644
18589,ND,Finley,+47.5125083,-097.8373296
18544,ND,Newburg,+48.7140712,-100.9126202
18549,ND,Gardena,+48.7013337,-100.4985380
18543,ND,Overly,+48.6810681,-100.1509815
18541,ND,Westhope,+48.9110841,-101.0176774
18542,ND,Souris,+48.9100344,-100.6826010
18548,ND,Kramer,+48.6910226,-100.7075936
18546,ND,Lansford,+48.6269897,-101.3759591
18545,ND,Maxbass,+48.7224213,-101.1423540
18547,ND,Landa,+48.8958458,-100.9119715
18551,ND,Antler,+48.9712172,-101.2829676
18556,ND,Gascoyne,+46.1189746,-103.0787587
18550,ND,Bottineau,+48.8249616,-100.4439442
18555,ND,Rhame,+46.2346126,-103.6551629
18554,ND,Scranton,+46.1466933,-103.1427165
18552,ND,Wales,+48.8934356,-098.5991852
18553,ND,Osnabrock,+48.6701634,-098.1493970
18562,ND,Langdon,+48.7627141,-098.3732367
18561,ND,Loma,+48.6377325,-098.5256961
18565,ND,Calio,+48.6237652,-098.9383865
18564,ND,Calvin,+48.8518227,-098.9380682
18592,ND,Prairie Rose,+46.8171100,-096.8351446
18591,ND,Reile's Acres,+46.9269126,-096.8664846
18389,ND,Fingal,+46.7625324,-097.7931481
18390,ND,Dazey,+47.1883244,-098.2006954
18563,ND,Hannah,+48.9729977,-098.6903543
18438,ND,Grandin,+47.2366886,-097.0029803
18439,ND,Tolna,+47.8258873,-098.4384924
18493,ND,Lawton,+48.3033408,-098.3678691
18494,ND,Hampden,+48.5395983,-098.6543167
18495,ND,Edmore,+48.4122058,-098.4531781
18574,ND,Knox,+48.3440380,-099.6911720
18392,ND,Bathgate,+48.8803166,-097.4738216
18393,ND,Canton City,+48.6878744,-097.6676696
18398,ND,Mountain,+48.6840860,-097.8649155
18399,ND,Neche,+48.9830367,-097.5516273
18622,ND,Mooreton,+46.2688810,-096.8759346
18139,NE,Papillion,+41.1530056,-096.0452683
17934,NE,Gross,+42.9460804,-098.5697347
17939,NE,Atlanta,+40.3684089,-099.4732229
17961,NE,Howard City,+41.0754106,-098.7153224
17933,NE,Butte,+42.9124537,-098.8479041
17917,NE,Magnet,+42.4561201,-097.4692941
17900,NE,Cedar Creek,+41.0455637,-096.1017477
18035,NE,Stockham,+40.7164104,-097.9433653
17935,NE,Lynch,+42.8312158,-098.4668537
17633,NE,Culbertson,+40.2242000,-100.8396403
17680,NE,Winnetoon,+42.5135284,-097.9601371
17681,NE,Hyannis,+42.0004960,-101.7622280
17695,NE,Roca,+40.6584645,-096.6613997
17682,NE,Belgrade,+41.4708407,-098.0677309
17688,NE,Firth,+40.5343660,-096.6056110
17689,NE,Hallam,+40.5375169,-096.7866086
17706,NE,Merriman,+42.9229984,-101.6997320
17705,NE,Kilgore,+42.9390974,-100.9573051
17629,NE,Homer,+42.3224707,-096.4911401
17704,NE,Crookston,+42.9263106,-100.7534356
17630,NE,Hubbard,+42.3859006,-096.5914870
17707,NE,Nenzel,+42.9273540,-101.1018038
17634,NE,Palisade,+40.3484035,-101.1074621
17725,NE,Richland,+41.4368624,-097.2149043
17635,NE,Stratton,+40.1501797,-101.2279371
17636,NE,Trenton,+40.1746691,-101.0135733
17727,NE,Bartlett,+41.8839326,-098.5525647
17726,NE,Rogers,+41.4642721,-096.9158061
17641,NE,Hendley,+40.1313149,-099.9711922
17649,NE,Carleton,+40.3033232,-097.6815840
17642,NE,Holbrook,+40.3047396,-100.0099891
17896,NE,Milligan,+40.5002194,-097.3884916
17728,NE,Ericson,+41.7804417,-098.6785757
17781,NE,Superior,+40.0229725,-098.0662574
17779,NE,Bayard,+41.7571929,-103.3230153
17745,NE,Pleasanton,+40.9698076,-099.0875662
17650,NE,Chester,+40.0102146,-097.6180920
17625,NE,Hay Springs,+42.6832898,-102.6895931
17624,NE,Gordon,+42.8064321,-102.2039383
17760,NE,Douglas,+40.5931885,-096.3882176
17897,NE,Ohiowa,+40.4136414,-097.4523749
17762,NE,Lorton,+40.5972198,-096.0241774
17761,NE,Dunbar,+40.6686787,-096.0308676
17659,NE,Wakefield,+42.2672055,-096.8639967
17626,NE,Rushville,+42.7133803,-102.4665627
17627,NE,Dakota City,+42.4166697,-096.4179592
17778,NE,Ruskin,+40.1440067,-097.8670402
17658,NE,Sholes,+42.3348131,-097.2946194
17631,NE,Jackson,+42.4481668,-096.5713023
17651,NE,Davenport,+40.3123120,-097.8115143
17843,NE,Wellfleet,+40.7539119,-100.7318175
17628,NE,Emerson,+42.2782052,-096.7262904
17623,NE,Clinton,+42.7597200,-102.3478828
17622,NE,Harrison,+42.6880846,-103.8824710
17657,NE,Hoskins,+42.1126357,-097.3043845
17643,NE,Oxford,+40.2530828,-099.6326597
17652,NE,Deshler,+40.1396270,-097.7234219
17632,NE,South Sioux City,+42.4637032,-096.4148433
17640,NE,Edison,+40.2776587,-099.7763061
17637,NE,Arapahoe,+40.3048272,-099.8980148
17639,NE,Cambridge,+40.2842770,-100.1653722
17638,NE,Beaver City,+40.1383317,-099.8276153
17656,NE,Carroll,+42.2757769,-097.1909024
17646,NE,Belvidere,+40.2546347,-097.5577059
17645,NE,Alexandria,+40.2475472,-097.3878374
17644,NE,Wilsonville,+40.1118997,-100.1066780
17655,NE,Hubbell,+40.0087408,-097.4970058
17647,NE,Bruning,+40.3357479,-097.5647384
17653,NE,Gilead,+40.1460932,-097.4150523
17648,NE,Byron,+40.0048569,-097.7685873
17668,NE,Royal,+42.3329407,-098.1250467
17661,NE,Winside,+42.1774437,-097.1753924
17780,NE,Bridgeport,+41.6637209,-103.0964600
17722,NE,Clarkson,+41.7234244,-097.1215197
17691,NE,Lincoln,+40.8089574,-096.6803544
17660,NE,Wayne,+42.2370475,-097.0152509
17667,NE,Orchard,+42.3368428,-098.2410704
17664,NE,Elgin,+41.9832328,-098.0826386
17663,NE,Clearwater,+42.1706976,-098.1897266
17662,NE,Brunswick,+42.3377045,-097.9717560
17666,NE,Oakdale,+42.0700842,-097.9671589
17849,NE,Leshara,+41.3297897,-096.4292034
17665,NE,Neligh,+42.1290929,-098.0292289
17850,NE,Malmo,+41.2664551,-096.7209220
17690,NE,Hickman,+40.6240013,-096.6308396
17673,NE,Creighton,+42.4648606,-097.9071631
17669,NE,Tilden,+42.0438866,-097.8319824
17672,NE,Center,+42.6089705,-097.8762225
17670,NE,Bazile Mills,+42.5124363,-097.9083289
17671,NE,Bloomfield,+42.5984121,-097.6481375
17851,NE,Mead,+41.2244021,-096.4871866
17687,NE,Denton,+40.7392485,-096.8459731
17852,NE,Memphis,+41.0945638,-096.4331366
17675,NE,Niobrara,+42.7499499,-098.0315057
17674,NE,Crofton,+42.7316154,-097.4986154
17686,NE,Davey,+40.9837593,-096.6691933
17683,NE,Fullerton,+41.3638548,-097.9722437
17685,NE,Bennet,+40.6817858,-096.5040321
17684,NE,Genoa,+41.4458738,-097.7332715
17721,NE,Table Rock,+40.1782803,-096.0887159
17710,NE,Foster,+42.2746986,-097.6650931
17698,NE,Brule,+41.0946991,-101.8885060
17692,NE,Malcolm,+40.9088313,-096.8656228
17697,NE,Waverly,+40.9111367,-096.5340500
17693,NE,Panama,+40.5998061,-096.5111710
17696,NE,Sprague,+40.6265544,-096.7446750
17694,NE,Raymond,+40.9568221,-096.7814520
17709,NE,Wood Lake,+42.6383441,-100.2371221
17700,NE,Paxton,+41.1233701,-101.3519568
17699,NE,Ogallala,+41.1295953,-101.7206769
17806,NE,North Bend,+41.4649574,-096.7833701
17708,NE,Valentine,+42.8738357,-100.5498843
17701,NE,Burton,+42.9119268,-099.5918519
17703,NE,Cody,+42.9377473,-101.2489207
17702,NE,Springview,+42.8248829,-099.7475405
17720,NE,Steinauer,+40.2072888,-096.2329013
17714,NE,Pierce,+42.1992743,-097.5279520
17711,NE,Hadar,+42.1072208,-097.4509718
17713,NE,Osmond,+42.3581563,-097.5991355
17712,NE,McLean,+42.3863407,-097.4681777
17719,NE,Pawnee City,+40.1106215,-096.1529664
17715,NE,Plainview,+42.3533457,-097.7871449
17718,NE,Lewiston,+40.2428708,-096.4074482
17717,NE,Du Bois,+40.0345383,-096.0466722
17716,NE,Burchard,+40.1493811,-096.3488204
17777,NE,Oak,+40.2381552,-097.9036489
17735,NE,Amherst,+40.8383725,-099.2695095
17730,NE,Chapman,+41.0232781,-098.1593849
17747,NE,Riverdale,+40.7838865,-099.1604592
17729,NE,Central City,+41.1133170,-098.0002016
17724,NE,Leigh,+41.7032608,-097.2406795
17723,NE,Howells,+41.7242318,-097.0046448
17734,NE,Schuyler,+41.4493890,-097.0626822
17733,NE,Silver Creek,+41.3144132,-097.6670873
17731,NE,Clarks,+41.2162695,-097.8394880
17732,NE,Palmer,+41.2224096,-098.2597606
17746,NE,Ravenna,+41.0235976,-098.9072652
17736,NE,Elm Creek,+40.7200837,-099.3755897
17739,NE,Meadow Grove,+42.0290071,-097.7360402
17738,NE,Madison,+41.8285220,-097.4567108
17853,NE,Morse Bluff,+41.4309457,-096.7665136
17737,NE,Battle Creek,+41.9981188,-097.5994648
17740,NE,Newman Grove,+41.7468924,-097.7767019
17744,NE,Miller,+40.9276109,-099.3901197
17743,NE,Kearney,+40.7004143,-099.0836995
17741,NE,Norfolk,+42.0344883,-097.4210388
17742,NE,Gibbon,+40.7460674,-098.8458141
17776,NE,Nora,+40.1641406,-097.9737879
17764,NE,Otoe,+40.7240750,-096.1206099
17753,NE,Lewellen,+41.3305306,-102.1437024
17748,NE,Shelton,+40.7788106,-098.7306352
17752,NE,Kimball,+41.2335095,-103.6513047
17749,NE,Taylor,+41.7696040,-099.3813844
17751,NE,Dix,+41.2342802,-103.4866716
17750,NE,Bushnell,+41.2327290,-103.8911248
17763,NE,Nebraska City,+40.6753683,-095.8612482
17755,NE,Hamlet,+40.3844504,-101.2345489
17754,NE,Oshkosh,+41.4080129,-102.3451566
17807,NE,Scribner,+41.6635477,-096.6641754
17759,NE,Burr,+40.5359467,-096.2997752
17756,NE,Hayes Center,+40.5110240,-101.0203966
17758,NE,Newport,+42.6002224,-099.3282802
17757,NE,Bassett,+42.5825413,-099.5366247
17775,NE,Nelson,+40.2011675,-098.0686303
17767,NE,Talmage,+40.5315952,-096.0238497
17766,NE,Syracuse,+40.6635311,-096.1826705
17808,NE,Snyder,+41.7045970,-096.7864964
17765,NE,Palmyra,+40.7057004,-096.3921192
17770,NE,Grant,+40.8446987,-101.7262546
17769,NE,Elsie,+40.8471677,-101.3891551
17768,NE,Unadilla,+40.6827006,-096.2698777
17774,NE,Lawrence,+40.2901673,-098.2596749
17771,NE,Madrid,+40.8524544,-101.5278211
17773,NE,Hardy,+40.0113510,-097.9238076
17772,NE,Venango,+40.7635185,-102.0435151
17844,NE,Ashland,+41.0403454,-096.3701405
17809,NE,Uehling,+41.7347045,-096.5056443
17782,NE,Broadwater,+41.5979443,-102.8523985
17895,NE,Grafton,+40.6297769,-097.7146291
17894,NE,Geneva,+40.5295431,-097.5990747
17815,NE,Ashton,+41.2477482,-098.7951467
17794,NE,Hooper,+41.6113733,-096.5486273
17784,NE,Chambers,+42.2047335,-098.7486064
17783,NE,Atkinson,+42.5308605,-098.9746673
17788,NE,O'Neill,+42.4610187,-098.6464933
17787,NE,Inman,+42.3819146,-098.5298142
17786,NE,Ewing,+42.2593592,-098.3437465
17785,NE,Emmet,+42.4756985,-098.8093017
17811,NE,Gothenburg,+40.9246762,-100.1539286
17793,NE,Fremont,+41.4416870,-096.4909467
17789,NE,Page,+42.4000107,-098.4176677
17792,NE,Dodge,+41.7218154,-096.8803848
17791,NE,Beaver Crossing,+40.7779164,-097.2824649
17790,NE,Stuart,+42.6010694,-099.1406325
17805,NE,Utica,+40.8952787,-097.3453489
17810,NE,Winslow,+41.6090306,-096.5045282
17802,NE,Pleasant Dale,+40.7912097,-096.9329663
17801,NE,Milford,+40.7725675,-097.0541187
17804,NE,Staplehurst,+40.9746633,-097.1731912
17803,NE,Seward,+40.9092109,-097.0960953
17820,NE,Falls City,+40.0641726,-095.5984102
17829,NE,Rockville,+41.1184791,-098.8310760
17821,NE,Humboldt,+40.1658196,-095.9443187
17816,NE,Hazard,+41.0915393,-099.0772444
17841,NE,Sutherland,+41.1592757,-101.1205413
17814,NE,Sumner,+40.9490242,-099.5080837
17817,NE,Litchfield,+41.1560474,-099.1530530
17813,NE,Overton,+40.7405695,-099.5374102
17812,NE,Lexington,+40.7780963,-099.7463372
17828,NE,Loup City,+41.2766825,-098.9677270
17823,NE,Rulo,+40.0516594,-095.4305726
17822,NE,Preston,+40.0345868,-095.5181063
17827,NE,Verdon,+40.1490858,-095.7111962
17824,NE,Salem,+40.0768895,-095.7285224
17826,NE,Stella,+40.2322131,-095.7734140
17825,NE,Shubert,+40.2359145,-095.6836153
17840,NE,North Platte,+41.1271171,-100.7642696
17833,NE,Chadron,+42.8260272,-103.0024755
17832,NE,Farnam,+40.7064964,-100.2154918
17831,NE,Eddyville,+41.0122129,-099.6239957
17830,NE,Cozad,+40.8612938,-099.9863758
17839,NE,Maxwell,+41.0784375,-100.5257366
17835,NE,Whitney,+42.7837589,-103.2566970
17834,NE,Crawford,+42.6845619,-103.4159971
17838,NE,Hershey,+41.1602801,-101.0004411
17837,NE,Brady,+41.0222896,-100.3675633
17836,NE,Burwell,+41.7799808,-099.1341586
17878,NE,Cedar Rapids,+41.5589082,-098.1493005
17848,NE,Ithaca,+41.1593386,-096.5394948
17863,NE,Stapleton,+41.4801977,-100.5125501
17893,NE,Fairmont,+40.6331339,-097.5878979
17847,NE,Colon,+41.2981129,-096.6068287
17846,NE,Ceresco,+41.0577041,-096.6457391
17845,NE,Cedar Bluffs,+41.3971188,-096.6097561
17861,NE,Creston,+41.7079789,-097.3626551
17857,NE,Weston,+41.1931403,-096.7419847
17855,NE,Valparaiso,+41.0800598,-096.8335946
17854,NE,Prague,+41.3097396,-096.8079350
17856,NE,Wahoo,+41.2149852,-096.6166187
17858,NE,Yutan,+41.2427859,-096.3960731
17860,NE,Cornlea,+41.6800494,-097.5669041
17859,NE,Columbus,+41.4356751,-097.3548671
17871,NE,Decatur,+42.0069432,-096.2505232
17865,NE,Humphrey,+41.6885058,-097.4851483
17864,NE,Duncan,+41.3900819,-097.4933693
17869,NE,Tarnov,+41.6147991,-097.5024784
17866,NE,Lindsay,+41.7006488,-097.6941034
17868,NE,Platte Center,+41.5374274,-097.4884748
17867,NE,Monroe,+41.4740403,-097.5999139
17877,NE,Albion,+41.6876775,-097.9983199
17876,NE,Dunning,+41.8270785,-100.1044989
17872,NE,Lyons,+41.9358801,-096.4723383
17875,NE,Brewster,+41.9382713,-099.8649847
17873,NE,Oakland,+41.8350810,-096.4670510
17874,NE,Tekamah,+41.7758320,-096.2223868
17890,NE,Exeter,+40.6445402,-097.4487926
17887,NE,Haigler,+40.0121425,-101.9385593
17881,NE,St. Edward,+41.5714485,-097.8611970
17880,NE,Primrose,+41.6237979,-098.2373946
17879,NE,Petersburg,+41.8535716,-098.0810643
17898,NE,Shickley,+40.4163390,-097.7240239
17883,NE,Halsey,+41.9032994,-100.2697597
17882,NE,Arthur,+41.5718657,-101.6922634
17886,NE,Benkelman,+40.0517312,-101.5353967
17899,NE,Strang,+40.4148579,-097.5870942
17885,NE,Chappell,+41.0912998,-102.4699376
17884,NE,Big Springs,+41.0609022,-102.0744657
17889,NE,Hemingford,+42.3212631,-103.0753566
17888,NE,Alliance,+42.1005716,-102.8754154
17914,NE,Fordyce,+42.6982173,-097.3627734
17960,NE,Farwell,+41.2156230,-098.6280551
17903,NE,Greenwood,+40.9618182,-096.4430511
17902,NE,Elmwood,+40.8425335,-096.2946434
17901,NE,Eagle,+40.8161210,-096.4327292
17912,NE,Belden,+42.4117203,-097.2074065
17913,NE,Coleridge,+42.5064575,-097.2028247
17905,NE,Manley,+40.9194351,-096.1660081
17959,NE,Elba,+41.2853112,-098.5692618
17904,NE,Louisville,+40.9975325,-096.1605485
17908,NE,Nehawka,+40.8296096,-095.9900067
17958,NE,Dannebrog,+41.1186055,-098.5457351
17907,NE,Murray,+40.9163088,-095.9267860
17906,NE,Murdock,+40.9261065,-096.2808793
17955,NE,Valley,+41.3166471,-096.3462824
17910,NE,South Bend,+41.0019586,-096.2483314
17916,NE,Laurel,+42.4284519,-097.0951092
17941,NE,Funk,+40.4630506,-099.2508378
17915,NE,Hartington,+42.6206589,-097.2669395
17937,NE,Naper,+42.9641681,-099.0970004
17911,NE,Union,+40.8143621,-095.9214570
17940,NE,Bertrand,+40.5262990,-099.6323848
17654,NE,Hebron,+40.1681648,-097.5871773
17909,NE,Plattsmouth,+41.0056528,-095.8941440
17795,NE,Inglewood,+41.4152151,-096.5019391
17954,NE,Ralston,+41.2000102,-096.0378246
17946,NE,Curtis,+40.6335624,-100.5112621
17942,NE,Holdrege,+40.4394662,-099.3751343
17945,NE,Stanton,+41.9480068,-097.2126857
17943,NE,Loomis,+40.4782840,-099.5076836
17953,NE,Omaha,+41.2646751,-096.0419269
17947,NE,Eustis,+40.6645266,-100.0295508
17796,NE,Nickerson,+41.5347226,-096.4708503
17951,NE,Bennington,+41.3676840,-096.1614752
17948,NE,Maywood,+40.6586977,-100.6222332
17952,NE,Boys Town,+41.2572315,-096.1335030
18049,NE,Axtell,+40.4798661,-099.1288033
17918,NE,Obert,+42.6895112,-097.0272220
17965,NE,Polk,+41.0752076,-097.7837742
17992,NE,Thedford,+41.9785546,-100.5752471
17797,NE,Bee,+41.0064103,-097.0582681
17964,NE,Osceola,+41.1784842,-097.5500442
17962,NE,St. Paul,+41.2140211,-098.4597208
17921,NE,Wynot,+42.7398014,-097.1697370
17799,NE,Garland,+40.9445869,-096.9852916
17938,NE,Spencer,+42.8747946,-098.7003030
17676,NE,Santee,+42.8386925,-097.8494707
17963,NE,Waterloo,+41.2855692,-096.2850545
17677,NE,Verdel,+42.8113989,-098.1932956
17991,NE,Seneca,+42.0422808,-100.8309255
17973,NE,Barneston,+40.0486965,-096.5735980
17967,NE,Stromsburg,+41.1164157,-097.5906146
17798,NE,Cordova,+40.7163728,-097.3516022
17678,NE,Verdigre,+42.5972459,-098.0355994
17966,NE,Shelby,+41.1942472,-097.4262670
17972,NE,Adams,+40.4590110,-096.5073628
17971,NE,Ord,+41.5989502,-098.9149500
17970,NE,North Loup,+41.4954553,-098.7726788
17968,NE,Arcadia,+41.4248232,-099.1260619
17990,NE,Peru,+40.4785021,-095.7313817
17975,NE,Blue Springs,+40.1371921,-096.6628348
17979,NE,Liberty,+40.0855073,-096.4830089
17974,NE,Beatrice,+40.2735935,-096.7473006
17978,NE,Filley,+40.2852017,-096.5339352
17977,NE,Cortland,+40.5059352,-096.7061106
17976,NE,Clatonia,+40.4653694,-096.8512081
17987,NE,Johnson,+40.4107307,-095.9989777
17982,NE,Virginia,+40.2458595,-096.4988244
17980,NE,Odell,+40.0503771,-096.8016730
17981,NE,Pickrell,+40.3783191,-096.7291169
17983,NE,Wymore,+40.1218192,-096.6641586
17986,NE,Brownville,+40.3976173,-095.6610856
17984,NE,Auburn,+40.3893892,-095.8435984
17985,NE,Brock,+40.4804749,-095.9600529
18015,NE,Tobias,+40.4185016,-097.3366205
18003,NE,Smithfield,+40.5733021,-099.7409355
18026,NE,Plymouth,+40.3025161,-096.9884919
17995,NE,Edgar,+40.3682629,-097.9709726
17993,NE,Clay Center,+40.5255220,-098.0549472
